REGIAO:;NE
UF:;BA
ESTACAO:;FORMOSA DO RIO PRETO
CODIGO (WMO):;A452
LATITUDE:;-11,05222222
LONGITUDE:;-45,20083333
ALTITUDE:;488
DATA DE FUNDACAO:;02/06/16
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2024/06/25;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/25;2300 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0000 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0100 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0200 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0300 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0400 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0500 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0600 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0700 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0800 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;0900 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1000 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1100 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1200 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1300 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1400 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/26;2300 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0000 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0100 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0200 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0300 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0400 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0500 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0600 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0700 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0800 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;0900 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1000 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1100 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1200 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1300 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1400 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/27;2300 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0000 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0100 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0200 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0300 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0400 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0500 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0600 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0700 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0800 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;0900 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1000 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1100 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1200 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1300 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1400 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/28;2300 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0000 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0100 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0200 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0300 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0400 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0500 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0600 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0700 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0800 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;0900 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1000 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1100 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1200 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1300 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1400 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/29;2300 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0000 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0100 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0200 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0300 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0400 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0500 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0600 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0700 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0800 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;0900 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1000 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1100 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1200 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1300 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1400 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1500 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1600 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1700 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1800 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;1900 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;2000 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;2100 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;2200 UTC;;;;;;;;;;;;;;;;;;
2024/06/30;2300 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0000 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0100 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0200 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0300 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0400 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0500 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0600 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0700 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0800 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;0900 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1000 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1100 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1200 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1300 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1400 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1500 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1600 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1700 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1800 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;1900 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;2000 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;2100 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;2200 UTC;;;;;;;;;;;;;;;;;;
2024/07/01;2300 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0000 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0100 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0200 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0300 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0400 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0500 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0600 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0700 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0800 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;0900 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1000 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1100 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1200 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1300 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1400 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1500 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1600 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1700 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1800 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;1900 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;2000 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;2100 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;2200 UTC;;;;;;;;;;;;;;;;;;
2024/07/02;2300 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0000 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0100 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0200 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0300 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0400 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0500 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0600 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0700 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0800 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;0900 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1000 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1100 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1200 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1300 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1400 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1500 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1600 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1700 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1800 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;1900 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;2000 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;2100 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;2200 UTC;;;;;;;;;;;;;;;;;;
2024/07/03;2300 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0000 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0100 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0200 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0300 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0400 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0500 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0600 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0700 UTC;;;;;;;;;;;;;;;;;;
2024/07/04;0800 UTC;0;958,1;958,1;957,8;;10,9;10,4;11,6;10,9;10,5;10,2;96;92;96;145;1,2;,4;
2024/07/04;0900 UTC;0;958,7;958,7;958,2;;10,8;10,1;11,1;10,8;10,5;9,8;96;93;95;180;,9;,3;
2024/07/04;1000 UTC;0;959,6;959,6;958,7;44,2;12;10,4;12;10,7;10,4;9,9;95;90;90;183;,9;,3;
2024/07/04;1100 UTC;0;960,2;960,2;959,6;564,4;16,8;12,1;16,8;12;12,3;10,4;90;74;74;328;1;,5;
2024/07/04;1200 UTC;0;960,5;960,5;960,2;1366,1;22,7;13,4;22,7;16,7;13,7;12,1;75;56;56;39;2,1;,9;
2024/07/04;1300 UTC;0;960,5;960,6;960,4;1994,6;27;14,9;27,4;22,7;15,4;13,4;58;47;47;105;7,3;3,8;
2024/07/04;1400 UTC;0;960,1;960,5;960,1;2437;29;14,9;29,1;26,9;15,2;14,6;48;42;42;119;7,7;3,3;
2024/07/04;1500 UTC;0;959,2;960,1;959,2;2695,3;30,4;14,2;30,7;29,1;15,1;13,9;42;36;37;140;7,8;3,5;
2024/07/04;1600 UTC;0;958,2;959,2;958,2;2746,6;31,4;13,5;31,9;30,3;14,6;13,3;38;34;34;149;6,9;2,2;
2024/07/04;1700 UTC;0;957;958,2;957;2603,6;32,4;13,7;32,5;31,1;14,4;12,8;35;31;32;100;6,6;3;
2024/07/04;1800 UTC;0;956,4;957;956,3;2192,6;32,6;13,6;32,9;31,9;13,9;13;33;31;32;138;6,5;2,9;
2024/07/04;1900 UTC;0;956,2;956,4;956,2;1634;32;14;33,2;31,9;14;13;34;30;34;76;7,3;2,7;
2024/07/04;2000 UTC;0;956,6;956,6;956,2;935,6;31;13,4;32,3;30,9;14;13,4;35;32;34;91;5,4;2,2;
2024/07/04;2100 UTC;0;957,1;957,1;956,6;173,6;27,2;14,3;31;27,2;14,5;13,3;45;34;45;123;4,1;,6;
2024/07/04;2200 UTC;0;957,7;957,7;957,1;;23,5;13,9;27,2;23,5;14,5;13,8;56;45;55;239;1,1;,6;
2024/07/04;2300 UTC;0;958,3;958,4;957,7;;20,9;15,5;23,5;20,9;16,1;13,8;71;55;71;20;1,1;,3;
2024/07/05;0000 UTC;0;959;959;958,3;;19,4;13,9;20,9;19,4;15,7;13,7;74;67;70;201;1;,4;
2024/07/05;0100 UTC;0;959,6;959,6;959;;17,9;13,8;19,4;17,9;14,2;13,6;77;70;77;247;1,1;,3;
2024/07/05;0200 UTC;0;959,8;959,9;959,6;;16,8;13,9;18;16,8;14,1;13,5;83;77;83;120;1,1;,5;
2024/07/05;0300 UTC;0;960,1;960,4;959,7;;16;13,9;16,8;15,8;14;13,3;89;82;88;244;8,1;,5;
2024/07/05;0400 UTC;0;960;960,1;960;;16,3;14,6;16,5;15,8;14,8;14;91;88;89;289;1,5;,7;
2024/07/05;0500 UTC;0;959,3;960;959,3;;15,9;13,6;16,7;15,9;15;13,6;92;86;86;274;2,2;,8;
2024/07/05;0600 UTC;0;959,1;959,3;959,1;;14,5;13;15,9;14,5;13,7;13;91;86;91;253;1,3;,5;
2024/07/05;0700 UTC;0;959,4;959,4;959,1;;13,7;12,7;14,5;13,7;13,2;12,7;94;91;94;177;1,1;,2;
2024/07/05;0800 UTC;0;960;960;959,4;;13;12,8;13,7;13;12,8;12,4;99;93;99;119;1,3;,6;
2024/07/05;0900 UTC;0;960,8;960,8;960;;12,5;12,3;13;12,5;12,8;12,2;99;97;98;138;1;,3;
2024/07/05;1000 UTC;0;961,6;961,6;960,8;43,8;13,5;12,6;13,5;12,2;12,6;12;100;94;94;151;1,1;,3;
2024/07/05;1100 UTC;0;962,4;962,4;961,6;545;17,1;13,5;17,3;13,5;13,5;12,6;95;77;79;340;1,2;,3;
2024/07/05;1200 UTC;0;962,9;962,9;962,4;1373,4;24,1;15;24,1;17,1;16;13,5;81;57;57;92;7,2;3,2;
2024/07/05;1300 UTC;0;963;963;962,8;2009,2;26,2;14,9;26,3;24;15,3;14,6;57;50;50;82;8;4,2;
2024/07/05;1400 UTC;0;962,5;963;962,5;2461,2;27,6;12,5;28,5;25,8;15;12,5;51;38;39;81;9,3;4,7;
2024/07/05;1500 UTC;0;961,8;962,6;961,8;2725,1;29,6;12,8;29,6;27,6;13,3;12;40;35;36;97;10,5;3,8;
2024/07/05;1600 UTC;0;960,6;961,7;960,6;2801,4;31;11,8;31,2;29,6;13;11,6;36;30;31;110;12,4;4,4;
2024/07/05;1700 UTC;0;959,4;960,6;959,4;2631,4;32;11,4;32,5;31;12,3;11,2;31;28;28;114;9,8;4,6;
2024/07/05;1800 UTC;0;958,5;959,4;958,5;2228,6;32,6;11,7;33,2;31,5;12,1;11;29;26;28;105;9,3;2,8;
2024/07/05;1900 UTC;0;958,5;958,6;958,4;1677,6;32,6;10,2;33,3;32,1;11,5;10;28;25;25;128;8,5;3,1;
2024/07/05;2000 UTC;0;958,8;958,8;958,5;970,4;31,3;9,7;32,6;31,3;10,6;8,7;26;24;26;135;7,6;2,6;
2024/07/05;2100 UTC;0;959,2;959,2;958,8;179,6;27,7;10,9;31,4;27,7;10,9;9,8;35;26;35;134;6,2;1,3;
2024/07/05;2200 UTC;0;959,8;959,8;959,2;;22,6;13,2;27,7;22,6;14,1;10,8;58;35;55;58;2,4;,6;
2024/07/05;2300 UTC;0;960,4;960,4;959,8;;20,3;13,6;22,6;20,1;13,8;11,7;67;55;66;141;1,4;,6;
2024/07/06;0000 UTC;0;961,1;961,1;960,4;;18,6;12;20,3;18,5;13,5;11,9;71;62;66;270;1,6;,5;
2024/07/06;0100 UTC;0;961,3;961,3;961;;17,5;12,1;18,6;17,2;12,6;12;73;66;71;258;1;,4;
2024/07/06;0200 UTC;0;961,6;961,6;961,3;;16;12,9;17,5;16;12,9;11,9;82;71;82;139;1,6;,6;
2024/07/06;0300 UTC;0;961,7;961,8;961,5;;15,2;12,1;16,2;15,2;13;12;83;78;82;6;1,6;,5;
2024/07/06;0400 UTC;0;961,6;961,8;961,4;;14,1;12,2;15,3;14,1;12,7;12,1;90;82;88;132;3;1,1;
2024/07/06;0500 UTC;0;960,9;961,6;960,9;;14,5;12,3;14,6;14;12,7;12,2;91;86;87;241;2,7;,4;
2024/07/06;0600 UTC;0;960,6;960,9;960,5;;13,7;12;14,5;13,6;12,3;11,9;90;86;89;223;1,3;,4;
2024/07/06;0700 UTC;0;960,6;960,6;960,5;;12,9;11,6;13,8;12,9;12,2;11,5;94;88;92;153;1;,5;
2024/07/06;0800 UTC;0;961,1;961,1;960,6;;12,4;11,4;12,9;12,4;12,1;11,4;95;92;93;218;1;,4;
2024/07/06;0900 UTC;0;961,8;961,9;961,1;;12;11,5;12,4;12;11,8;11,1;97;93;96;157;1,5;1;
2024/07/06;1000 UTC;0;962,1;962,1;961,8;33,5;12,5;11,2;12,6;11,9;11,5;11,2;97;91;92;166;1,6;,5;
2024/07/06;1100 UTC;0;963;963;962,1;509,8;18;13,5;18,2;12,5;13,5;11,2;93;72;75;62;1,3;,6;
2024/07/06;1200 UTC;0;963,4;963,4;963;1148,1;22,1;14,5;22,1;17,7;14,8;13,4;77;61;62;324;1,3;,6;
2024/07/06;1300 UTC;0;963,2;963,4;963,2;1876,9;27;16,3;27,2;22,1;16,6;14;62;52;52;81;7,9;3,4;
2024/07/06;1400 UTC;0;962,6;963,2;962,6;2398,2;30,2;16,9;30,6;27;17,1;16,2;52;44;45;125;6,4;2,4;
2024/07/06;1500 UTC;0;961,6;962,6;961,6;2703,5;31,5;16,6;32;30;17,3;16;45;40;41;84;8,4;3,5;
2024/07/06;1600 UTC;0;960,6;961,6;960,6;2242,7;32,3;15,9;32,5;30,9;16,8;14,4;41;34;37;88;9,5;3,4;
2024/07/06;1700 UTC;0;959,8;960,6;959,8;1641;31,2;15,5;32,9;31,1;16,4;15,3;40;35;39;124;9,5;2,1;
2024/07/06;1800 UTC;0;959,2;959,8;959,2;1250,2;32,2;15,4;32,7;31,1;15,8;15,3;39;36;36;132;5,2;2,2;
2024/07/06;1900 UTC;0;959;959,2;959;934,6;32,4;15,4;32,7;31,4;15,8;15,1;39;35;36;124;6,2;2,5;
2024/07/06;2000 UTC;0;959;959;959;666,3;32,4;16,5;33;30,8;17,1;15;42;34;39;37;4,7;,6;
2024/07/06;2100 UTC;0;959,2;959,2;959;117,1;27,7;17;32,5;27,7;17,6;15,5;52;39;52;164;1,6;,4;
2024/07/06;2200 UTC;0;959,5;959,5;959,2;;25,1;18;27,7;25,1;18,4;16,3;66;52;65;109;1;,3;
2024/07/06;2300 UTC;0;960,1;960,1;959,5;;24,1;18,9;25,1;24,1;19,2;17,5;74;63;72;190;1,4;,4;
2024/07/07;0000 UTC;0;960,5;960,5;960,1;;21,8;17,4;24,2;21,8;18,8;17,2;79;68;76;344;1,1;,4;
2024/07/07;0100 UTC;0;960,9;960,9;960,5;;20,7;16,5;21,8;20,7;18,1;16,5;82;74;77;290;1,3;,6;
2024/07/07;0200 UTC;0;960,8;961;960,8;;19,1;15,8;20,7;19,1;16,5;15,8;82;76;81;137;1,4;,4;
2024/07/07;0300 UTC;0;960,8;960,9;960,8;;18,3;16;19,1;18,3;17,1;15,8;91;81;86;257;1,4;,2;
2024/07/07;0400 UTC;0;960,8;960,8;960,7;;17,2;16,2;18,3;17,2;16,6;15,7;95;86;94;93;1,6;,4;
2024/07/07;0500 UTC;0;960,4;960,8;960,4;;16,7;15,6;17,3;16,7;16,7;15,4;97;91;93;280;1,3;,2;
2024/07/07;0600 UTC;0;960,1;960,4;960,1;;16,4;15,5;16,9;16,4;16,2;15,5;98;92;94;346;1,1;,2;
2024/07/07;0700 UTC;0;960,1;960,2;960,1;;16,4;15,6;16,5;15,9;15,7;15,4;97;94;95;250;1,5;,2;
2024/07/07;0800 UTC;0;960,4;960,4;960,1;;16,4;15,8;16,4;16,2;15,9;15,5;96;95;96;150;1,3;,6;
2024/07/07;0900 UTC;0;960,7;960,7;960,4;;16,4;15,8;16,5;16,3;15,9;15,7;97;95;96;128;1,2;,3;
2024/07/07;1000 UTC;0;961,2;961,2;960,7;30,3;16,3;15,7;16,5;16,2;16,3;15,7;98;96;96;109;,8;,4;
2024/07/07;1100 UTC;0;961,9;961,9;961,2;457,4;19,9;17;19,9;16,3;17;15,8;97;83;83;69;,9;,3;
2024/07/07;1200 UTC;0;962,5;962,5;961,9;998,5;24,2;18,6;24,2;20;18,7;16,7;84;69;71;43;1,5;,7;
2024/07/07;1300 UTC;0;962,4;962,5;962,4;1291,3;27;18,7;27,1;24,2;19,1;18,1;71;60;60;95;4,9;2,8;
2024/07/07;1400 UTC;0;961,9;962,4;961,9;1739,3;28,8;18,3;29,7;27;19,3;18,3;61;52;53;126;6,2;2,5;
2024/07/07;1500 UTC;0;961,2;961,9;961,2;2033,6;30,9;18,7;31,1;28,6;19,2;18,2;54;48;48;122;7;1,9;
2024/07/07;1600 UTC;0;960,3;961,2;960,3;1404,9;30,8;18,4;31,2;30,2;18,8;17,8;48;46;48;112;6,2;1,2;
2024/07/07;1700 UTC;0;959,3;960,3;959,3;1699,6;32,3;17,3;32,9;30,5;18,3;17,2;48;40;41;126;5,6;2;
2024/07/07;1800 UTC;0;958,6;959,3;958,6;1706,8;32,4;16,9;33,1;31,7;17,8;16,7;42;39;40;128;6,6;1,8;
2024/07/07;1900 UTC;0;958,2;958,6;958,2;1473;32,6;16,8;33,8;31,7;17,9;16,4;41;38;39;124;6,3;1,4;
2024/07/07;2000 UTC;0;958,2;958,2;958,1;1032,9;32,1;16,7;34,1;32,1;17,6;16,4;40;37;40;133;5,4;1,8;
2024/07/07;2100 UTC;0;958,4;958,4;958,2;169,4;28,7;17,6;32,6;28,7;18,7;16,7;52;40;51;178;3,5;,5;
2024/07/07;2200 UTC;0;958,8;958,8;958,4;;25,4;17,3;28,7;25,4;18,3;17,1;61;52;61;272;1,8;,4;
2024/07/07;2300 UTC;0;959,3;959,3;958,8;;23,2;18,7;25,3;23,2;19,3;17,3;76;61;76;126;2;,8;
2024/07/08;0000 UTC;0;959,8;959,8;959,3;;21,7;18,2;23,2;21,7;18,7;18;81;74;80;89;1,2;,2;
2024/07/08;0100 UTC;0;960,2;960,2;959,8;;20,5;17,4;21,7;20,5;18,2;17,2;83;80;82;190;,6;,3;
2024/07/08;0200 UTC;0;960,4;960,4;960,2;;19,4;17,1;20,5;19,4;18,2;17,1;89;82;87;150;,8;,6;
2024/07/08;0300 UTC;0;960,5;960,5;960,4;;19,1;17,1;19,4;18,8;17,9;17;94;86;88;264;1,4;,5;
2024/07/08;0400 UTC;0;960,2;960,5;960,2;;18,1;17,2;19,2;18,1;17,2;16,8;94;88;94;68;1,3;,7;
2024/07/08;0500 UTC;0;960;960,2;959,9;;17,4;16,9;18,1;17,4;17,3;16,7;97;94;97;138;1,5;,4;
2024/07/08;0600 UTC;0;959,7;960,1;959,7;;17,3;17,3;17,4;17,2;17,3;16,9;100;97;100;82;2,2;,8;
2024/07/08;0700 UTC;0;959,8;959,9;959,7;;17;16,5;17,3;17;17,3;16,5;100;96;97;274;1,3;,5;
